Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDS45,11.863109334882308,Low Fat,0.06263701040617571,Frozen Foods,40.72753371293655,OUT027,2002,Small,Tier 2,Supermarket Type1,1077.7824682491976
FDD35,13.654480061409293,low fat,0.10159092865421782,Snack Foods,87.61536728348176,OUT042,1997,nan,Tier 1,Supermarket Type3,1583.5100190736657
FDK36,16.142876912577716,Regular,0.0500947014570375,Household,111.35979813937777,OUT047,2004,Medium,Tier 3,Supermarket Type1,2286.90808726163
FDE29,16.234337538909273,Low Fat,0.10300737001450842,Baking Goods,200.08122469290535,OUT015,1998,Medium,Tier 3,Grocery Store,1089.5143232335606
FDK83,,Low Fat,0.18351091620044468,Household,143.67426307375095,OUT026,2007,Small,Tier 2,Supermarket Type1,3354.215855840759
FDH47,13.001804033226032,Low Fat,0.1218815542645634,Frozen Foods,36.58856420135902,OUT013,2004,nan,Tier 1,Supermarket Type1,771.098628678366
FDF81,11.591329520545631,LF,0.28573336608846317,Dairy,171.8754657934621,OUT023,2004,Small,Tier 3,Supermarket Type1,2858.2804201342
FDW56,18.928431460310147,Regular,0.11105082361878808,Household,124.63033460813234,OUT039,2009,Medium,Tier 3,Supermarket Type3,3263.289570497965
FDZ55,15.102702739494022,Regular,0.07024735068882947,Household,242.02193729243464,OUT029,2007,High,Tier 1,Supermarket Type1,3760.4137237676628
FDK21,13.520065062655709,Regular,0.050020256601918126,Snack Foods,144.89933156225413,OUT017,1985,nan,Tier 3,Supermarket Type1,2763.5034429126763
FDZ22,,Low Fat,0.007851326164278648,Frozen Foods,193.06428356604798,OUT011,2004,nan,Tier 3,Supermarket Type1,2854.674872724966
FDH71,14.690206229174583,low fat,0.18106589729772135,Soft Drinks,80.33975323579577,OUT046,1997,Small,Tier 2,Supermarket Type1,1481.1865238201322
FDR98,6.875262490883735,Regular,0.10131240067879747,Meat,205.02391984228024,OUT013,1998,nan,Tier 3,Supermarket Type3,4531.616391744363
FDA69,10.395305209052033,Low Fat,0.0,Fruits and Vegetables,195.81972141124464,OUT019,2002,High,Tier 1,Supermarket Type1,2281.708844840861
FDK85,,Low Fat,0.04930793723541123,Soft Drinks,237.9387929645009,OUT029,1999,nan,Tier 3,Supermarket Type2,3941.269079051058
FDL77,16.073178352389903,Regular,0.053508392630262656,Soft Drinks,37.77897759541582,OUT044,2007,nan,Tier 2,Supermarket Type1,808.2277725268932
FDE46,8.300033821378442,LF,0.04698303299096431,Soft Drinks,132.92516045201376,OUT019,1987,Medium,Tier 3,Supermarket Type1,2268.549719686356
FDH40,11.269749971008416,Low Fat,0.03726591218431535,Fruits and Vegetables,186.20574263011494,OUT037,1999,High,Tier 1,Supermarket Type1,3336.7447774884677
FDZ18,19.33079644190046,low fat,0.14071081941140184,Baking Goods,51.88769701844946,OUT024,1999,Medium,Tier 3,Supermarket Type1,1072.3112848029368
FDV60,,Regular,0.16045289871956536,Soft Drinks,124.43893544424985,OUT045,1997,Medium,Tier 1,Supermarket Type1,1471.9711697089442
FDN49,13.124881023340466,Low Fat,0.10954000583560793,Meat,246.69371870522494,OUT010,1999,Small,Tier 2,Supermarket Type1,4473.577037548398
FDI95,11.708346578656352,Low Fat,0.06145401258153023,Baking Goods,130.2649329049595,OUT031,1998,Small,Tier 3,Grocery Store,858.3829064596514
FDK32,5.289984656731676,Low Fat,0.0,Household,256.64310020054523,OUT036,1999,Small,Tier 3,Supermarket Type1,4182.433871492366
FDA55,17.684129817165005,Regular,0.013974870641619478,Meat,43.072984048358514,OUT038,2009,nan,Tier 2,Supermarket Type1,1573.495893553691
FDE30,6.104734501033596,Low Fat,0.1043966692771116,Snack Foods,195.10084851240498,OUT024,2004,Small,Tier 1,Supermarket Type1,3986.4749514397145
FDZ45,12.588080335631258,Low Fat,0.06950314720167904,Frozen Foods,163.63373433710197,OUT019,1985,Small,Tier 1,Supermarket Type1,2133.707156361425
FDV96,,Regular,0.15092047038452217,Baking Goods,145.12412574038885,OUT029,1997,Medium,Tier 3,Supermarket Type1,1721.3814586567375
FDY10,15.054823305833393,Regular,0.052799974852060436,Household,253.29490234155216,OUT031,2009,Medium,Tier 1,Supermarket Type1,4171.017325904314
FDV64,16.01810606892601,Low Fat,0.1299247398331483,Household,59.81959211295958,OUT018,1998,nan,Tier 1,Grocery Store,201.94590421653209
FDS49,9.052358136363441,Low Fat,0.07397633630973019,Soft Drinks,236.07975888661008,OUT041,1998,High,Tier 3,Supermarket Type3,5145.648605180472
FDO30,5.15966042653519,Low Fat,0.05987202207698341,Soft Drinks,188.98529456142037,OUT026,2002,Small,Tier 1,Grocery Store,751.574195265496
FDO82,16.57509859767859,Regular,0.15667116687632487,Fruits and Vegetables,89.56909685891551,OUT028,1997,nan,Tier 1,Supermarket Type1,1248.9763285071285
FDU18,13.570505589561257,low fat,0.0,Dairy,237.3839034954275,OUT049,1997,Small,Tier 3,Supermarket Type1,2947.139032079168
FDJ61,18.37788325131598,Low Fat,0.012553789146171935,Meat,128.73783110803305,OUT036,2009,nan,Tier 3,Supermarket Type3,2782.1293930589177
FDY35,18.142213806411107,low fat,0.10945213128892096,Fruits and Vegetables,217.2722854568063,OUT046,1999,Small,Tier 1,Supermarket Type2,3562.0456847441346
FDI44,,Regular,0.23927866756034394,Fruits and Vegetables,119.43239892090199,OUT043,2004,nan,Tier 3,Supermarket Type1,2654.3579172274412
FDT34,,Regular,0.03837365253747973,Meat,225.71409030964543,OUT019,1999,Small,Tier 1,Supermarket Type1,3620.0241323798878
FDZ84,10.33805433338985,Regular,0.0,Frozen Foods,176.4246972423612,OUT039,2002,nan,Tier 1,Supermarket Type1,1759.1073631491504
FDF11,17.66493124146192,Low Fat,0.04698007659847465,Baking Goods,62.44072572425725,OUT030,2007,Small,Tier 1,Supermarket Type2,969.2984255966828
FDG91,12.220705808468079,Low Fat,0.12010329527805273,Snack Foods,179.42252759799135,OUT030,2007,Small,Tier 1,Grocery Store,1020.2713458316963
FDB26,,Regular,0.02573779489646461,Meat,74.00929542143069,OUT043,1987,nan,Tier 3,Supermarket Type1,1006.5177511200416
FDK68,,Regular,0.2755752299847928,Household,124.74220441565741,OUT018,2009,Small,Tier 3,Supermarket Type1,2213.8477804389595
FDL60,,Regular,0.012334270979570338,Snack Foods,69.16798437796776,OUT043,2002,nan,Tier 2,Supermarket Type1,1643.9351135563086
FDV33,12.460956098242722,Low Fat,0.12287293755348645,Frozen Foods,35.063706603437275,OUT021,2004,High,Tier 3,Supermarket Type1,612.1589285999104
FDY80,6.2111956369565995,LF,0.02961237961363542,Dairy,78.73390407349022,OUT030,1997,Medium,Tier 2,Supermarket Type1,1360.4416683927416
FDT79,,Regular,0.08421547165196323,Frozen Foods,153.36556545654892,OUT029,1998,Medium,Tier 1,Supermarket Type2,2595.3089398907205
FDU97,17.856602551401654,Low Fat,0.038859221228189765,Baking Goods,140.7590225887896,OUT015,2002,nan,Tier 3,Supermarket Type1,1903.5332397182713
FDA58,19.428384456739657,Low Fat,0.037666157171649874,Soft Drinks,145.34433197329463,OUT045,2004,nan,Tier 1,Supermarket Type2,2077.9676726919615
FDK31,8.255563879961533,Regular,0.0,Dairy,86.9679820427183,OUT021,2002,Medium,Tier 2,Supermarket Type1,865.5377128598693
FDZ37,6.071577792404344,Regular,0.046692591382927515,Dairy,187.58707614126283,OUT040,1999,Small,Tier 3,Supermarket Type2,2571.206794240438
FDR94,,Low Fat,0.13692127584300384,Frozen Foods,191.98055596867954,OUT011,1987,Small,Tier 3,Supermarket Type2,3285.327089702899
FDQ80,11.230479023662005,low fat,0.1827240311756702,Soft Drinks,112.33259987872307,OUT025,2004,Small,Tier 3,Supermarket Type1,1954.5331631057338
FDQ93,13.668175428281012,Low Fat,0.13657185650283035,Dairy,232.6691203490601,OUT010,1999,Medium,Tier 3,Supermarket Type2,2923.373191917416
FDI58,20.48905299281214,Low Fat,0.04447015178877726,Baking Goods,178.125339826176,OUT013,2009,nan,Tier 1,Supermarket Type1,2196.1387672837946
FDT95,6.065035646627566,low fat,0.13581978478652043,Baking Goods,193.9990333094853,OUT010,1998,nan,Tier 3,Supermarket Type1,2618.607930639997
FDH58,15.373088119233529,low fat,0.1229628536221743,Baking Goods,93.78818112595607,OUT044,1987,nan,Tier 2,Supermarket Type1,701.8728515234533
FDG10,6.185686761197873,Regular,0.15313384734075544,Fruits and Vegetables,30.14067608578502,OUT022,2004,Medium,Tier 3,Supermarket Type1,580.1947712311052
FDM96,11.007502855464006,low fat,0.02626518701469122,Fruits and Vegetables,229.0363907834852,OUT040,2004,Medium,Tier 2,Grocery Store,936.8846962787323
FDS65,17.86103272309515,Low Fat,0.11669004024675063,Baking Goods,219.15760845335595,OUT029,1985,nan,Tier 2,Supermarket Type1,3545.384155716322
FDS71,11.93555572409015,low fat,0.07874168079326274,Soft Drinks,58.33413424985095,OUT016,1999,nan,Tier 1,Supermarket Type2,1382.952432787773
FDQ54,20.954917662447208,Low Fat,0.1455631829662181,Soft Drinks,116.04418103995049,OUT049,1997,High,Tier 3,Supermarket Type3,1356.2294126906954
FDP49,13.944948559145635,Low Fat,0.12058408037925028,Meat,182.108040929374,OUT042,2009,Small,Tier 2,Supermarket Type1,2419.2725683713006
FDS27,10.138594442175256,Low Fat,0.06046265819486012,Meat,179.9854971603075,OUT037,2009,Medium,Tier 3,Supermarket Type1,1927.05829385087
FDA87,,Low Fat,0.022050413784963037,Frozen Foods,227.880577005968,OUT029,2004,Medium,Tier 1,Supermarket Type1,2499.4740691742704
FDS56,10.608328548578589,Low Fat,0.060273860265177275,Baking Goods,62.26167717614857,OUT041,2009,Small,Tier 1,Supermarket Type1,1206.1902636037362
FDR75,10.960532380152813,Low Fat,0.1131691149471387,Snack Foods,128.8861419905773,OUT018,1987,High,Tier 3,Supermarket Type1,2038.8886371249937
FDV47,,Low Fat,0.06385613132352999,Dairy,52.361616123077695,OUT043,2007,Small,Tier 2,Supermarket Type2,502.4988524299785
FDS72,10.91318719082837,Low Fat,0.12255054038300925,Dairy,119.60690714088447,OUT023,1985,nan,Tier 1,Supermarket Type1,1318.9457605618632
FDD10,,Regular,0.0,Soft Drinks,33.474712485172006,OUT013,1997,Small,Tier 2,Supermarket Type2,38.56301850794745
FDH38,16.563804035820873,Low Fat,0.029939639671092876,Snack Foods,236.6028049753292,OUT038,2007,Medium,Tier 2,Supermarket Type1,3637.3002285244775
FDW12,15.507671755545728,Low Fat,0.012262634203544853,Dairy,151.22011927059665,OUT024,2007,nan,Tier 3,Supermarket Type1,2152.322189337203
FDJ83,16.340250483666466,Regular,0.1281030456621247,Frozen Foods,225.45451998454135,OUT026,2007,Medium,Tier 1,Supermarket Type1,2933.7127853796133
FDS43,5.133818910029714,low fat,0.00850549169825817,Household,43.778081230773665,OUT028,2004,nan,Tier 3,Supermarket Type1,865.4200811904033
FDA96,8.482678393288577,Regular,0.20623788055102116,Fruits and Vegetables,82.31536540877175,OUT047,1987,High,Tier 3,Supermarket Type1,1376.0163980834052
FDW41,15.586948614397704,Low Fat,0.16261011034788225,Dairy,89.65739890087154,OUT018,1997,nan,Tier 3,Supermarket Type2,859.5503772561106
FDR16,12.743829890875954,Regular,0.015262297984145499,Dairy,118.93904376692124,OUT036,2009,Medium,Tier 2,Supermarket Type2,1546.9605766246525
FDH74,5.085015610693535,Low Fat,0.060972483877093954,Meat,214.6592656514356,OUT024,1987,Small,Tier 3,Supermarket Type1,3650.2011983255966
FDY76,17.87191427890916,Low Fat,0.09263515527443132,Household,118.9083109582433,OUT046,2004,Medium,Tier 1,Supermarket Type2,2157.816953597112
FDX96,17.3649531726454,Low Fat,0.007840431080878457,Dairy,77.0703118186552,OUT037,1985,nan,Tier 2,Supermarket Type1,827.9628618164306
FDH63,13.774706607897002,low fat,0.11941470880318517,Fruits and Vegetables,44.94775987791674,OUT013,1997,Medium,Tier 3,Supermarket Type1,1504.9670427780509
FDY76,6.063413212420354,Low Fat,0.10327300828077961,Frozen Foods,48.28310212111812,OUT030,1985,Small,Tier 1,Grocery Store,190.9828276110087
FDS17,,Low Fat,0.051300259546023005,Dairy,204.8108573710248,OUT043,2002,Small,Tier 3,Supermarket Type3,5199.607089979495
FDB44,14.339417403701823,Low Fat,0.12477639255519656,Soft Drinks,132.3046879384256,OUT028,1998,Medium,Tier 3,Grocery Store,437.67379271059207
FDX87,17.511359634527345,low fat,0.0,Household,197.02165806000352,OUT046,1985,High,Tier 3,Supermarket Type1,2879.2099606557426
FDX55,,Regular,0.067677095316556,Dairy,186.92603800565044,OUT013,1999,Small,Tier 2,Supermarket Type3,3519.089978991773
FDK25,,Low Fat,0.11567215711164838,Snack Foods,61.13336620485929,OUT046,1998,Medium,Tier 3,Supermarket Type2,90.24570112055017
FDD46,13.288129062473997,Regular,0.09282946688474875,Household,62.864224864221455,OUT041,1987,Small,Tier 1,Supermarket Type1,921.7453333936913
FDV94,7.24519229109624,Regular,0.08388994114833416,Dairy,203.7286635498508,OUT021,2004,High,Tier 3,Supermarket Type3,4337.901389578712
FDN64,15.738519574075019,Regular,0.08432116150947458,Fruits and Vegetables,195.89170750164595,OUT025,2007,nan,Tier 3,Grocery Store,1042.3201059649002
FDP91,14.92758056083153,Low Fat,0.039562668562428245,Frozen Foods,116.94707638109138,OUT023,1998,Medium,Tier 2,Supermarket Type2,1465.4443552881914
FDG83,16.876050995185395,low fat,0.01286029838922297,Frozen Foods,47.80712056655322,OUT010,2009,Small,Tier 3,Grocery Store,255.44875953258003
FDG42,7.718096096811765,Low Fat,0.10210813946291007,Fruits and Vegetables,32.782544990644006,OUT041,1997,Small,Tier 1,Supermarket Type1,288.826924070784
FDW94,8.119603198404628,Regular,0.02361802838360525,Household,96.27609837620132,OUT030,2002,Medium,Tier 1,Supermarket Type2,957.585381979975
FDS28,19.246552275509256,Low Fat,0.033531085329174794,Baking Goods,32.121122925062195,OUT013,2004,Medium,Tier 3,Supermarket Type1,885.075922162654
FDD38,16.999644775233133,Low Fat,0.10215944334876784,Meat,82.91670285385179,OUT018,2004,Medium,Tier 1,Supermarket Type3,1405.0275240889418
FDR11,19.531655819205167,Low Fat,0.08753791074155677,Meat,126.48517024860786,OUT031,2002,nan,Tier 1,Supermarket Type1,1680.1987198002298
FDA56,17.139445138622733,Regular,0.11359019602497605,Soft Drinks,57.925626021749466,OUT021,2009,nan,Tier 3,Grocery Store,82.56954548851887
FDE29,,Low Fat,0.17167949350733283,Baking Goods,53.983884301255635,OUT039,1985,Small,Tier 1,Supermarket Type1,34.52813392164137
FDK11,,Regular,0.1520357230848735,Meat,236.1806102153094,OUT039,2009,Small,Tier 1,Grocery Store,1130.7909783888747
FDC96,19.22604678304016,Low Fat,0.04648571476475791,Household,164.65810667526452,OUT041,2009,Medium,Tier 3,Supermarket Type1,2420.3140885446273
FDW21,14.260908072191048,Regular,0.03852838295330065,Meat,244.92480795543975,OUT045,1998,Medium,Tier 2,Supermarket Type1,4132.982949857298
FDT14,15.118261189254198,low fat,0.017441055592886157,Soft Drinks,109.54001767070622,OUT016,1999,Medium,Tier 2,Grocery Store,569.2717411232601
FDE47,7.503627456057609,Regular,0.10174492941618518,Dairy,185.7433355857075,OUT026,1997,nan,Tier 3,Supermarket Type1,2163.676099934709
FDI62,12.582739521857643,Regular,0.0667832430297113,Meat,77.0790851630118,OUT010,2004,Small,Tier 2,Supermarket Type1,1157.791375537344
FDL95,,Regular,0.020869126935257977,Household,172.21827297438648,OUT023,1987,nan,Tier 2,Supermarket Type1,2565.5387582166595
FDL33,9.335083173061847,Low Fat,0.07538335151556429,Household,59.80471790229642,OUT047,2007,High,Tier 2,Supermarket Type1,1402.590021939723
FDQ83,8.236066888392559,low fat,0.0991357702739557,Soft Drinks,30.478547010545725,OUT035,2009,nan,Tier 2,Supermarket Type1,1073.7033944409568
FDX68,10.021228931590649,Low Fat,0.08155398416888879,Frozen Foods,244.25231432420318,OUT036,2002,High,Tier 3,Supermarket Type1,2799.2716278576463
FDN96,8.864010047885335,Regular,0.1091597029073852,Snack Foods,157.62570652029814,OUT025,2009,High,Tier 2,Supermarket Type1,2913.697890881272
FDQ90,8.438602192582334,Regular,0.15063384710778105,Soft Drinks,243.1963524398691,OUT016,2002,Small,Tier 2,Grocery Store,1239.0090907457563
FDN18,11.797613485889391,Low Fat,0.08563926509182708,Snack Foods,106.78125045147657,OUT041,1997,nan,Tier 3,Supermarket Type3,1793.762908355498
FDH75,19.525416222136545,Low Fat,0.18212106638549827,Fruits and Vegetables,105.39079590720407,OUT034,1997,Small,Tier 3,Supermarket Type2,1558.0849757254268
FDM34,13.112954347819493,Low Fat,0.16495903844271714,Fruits and Vegetables,122.15065040779729,OUT040,1987,High,Tier 2,Supermarket Type1,780.6630647933728
FDG82,,low fat,0.10281897766751233,Frozen Foods,192.3894263103787,OUT025,1999,Small,Tier 1,Grocery Store,858.2107709903788
FDV31,6.231546710093985,LF,0.053848858350676265,Fruits and Vegetables,160.13598586282006,OUT023,1998,Small,Tier 3,Supermarket Type1,1877.13226237635
FDK13,16.138498322206804,Regular,0.016902789079238947,Snack Foods,242.83162863279713,OUT034,2002,Small,Tier 3,Grocery Store,1170.8804367461996
FDZ67,11.124780230982205,Regular,0.14060350421868398,Dairy,35.85140726046105,OUT039,1999,Small,Tier 2,Supermarket Type1,744.4179478573226
FDM96,18.14929514536575,LF,0.06937252280661547,Household,192.88506573368338,OUT016,2002,Medium,Tier 1,Supermarket Type1,2846.2436283911607
FDE84,,Low Fat,0.04083186799886979,Frozen Foods,105.9753685543075,OUT021,1998,nan,Tier 3,Supermarket Type2,1687.9328079156014
FDF27,17.739863208661895,Low Fat,0.15613372452956084,Fruits and Vegetables,71.45373991824607,OUT012,1997,Medium,Tier 3,Supermarket Type1,676.8717710081521
FDU51,9.35113663069518,Regular,0.009080972462033132,Household,147.39099317962274,OUT036,1985,nan,Tier 3,Grocery Store,493.993035641352
FDD50,16.07774275937693,low fat,0.01135109530867715,Soft Drinks,146.1646703613991,OUT028,1999,Small,Tier 1,Supermarket Type2,3249.6396810831516
FDF43,9.2249917550995,low fat,0.06833527357613932,Frozen Foods,61.51253659833853,OUT046,2002,Medium,Tier 3,Supermarket Type1,1434.9493221728903
FDQ46,,Low Fat,0.019163260936872602,Dairy,76.43609291056467,OUT016,1999,Small,Tier 3,Supermarket Type2,1211.9427571950282
FDY85,15.18198850453399,Low Fat,0.03597872020898059,Soft Drinks,123.87787292735763,OUT025,1999,Small,Tier 1,Supermarket Type1,1751.1367365441745
FDW95,10.192188802805473,Low Fat,0.08328904569043699,Household,124.02662485023252,OUT041,2002,Small,Tier 3,Supermarket Type1,3061.8212010757898
FDU36,9.312189796676362,Low Fat,0.07627391304376914,Baking Goods,103.03837211252748,OUT017,1998,Medium,Tier 1,Supermarket Type1,2382.37105528774
FDY40,8.054825361146296,Low Fat,0.07608224583734467,Snack Foods,64.16538484729561,OUT022,1998,Small,Tier 1,Supermarket Type1,820.1035389015885
FDF49,,Regular,0.03811578333463285,Baking Goods,31.00594619322529,OUT020,2007,nan,Tier 1,Supermarket Type1,20.220591609037626
FDB21,8.499449807966837,Low Fat,0.09988905135833649,Fruits and Vegetables,253.15406435844474,OUT029,2007,Medium,Tier 2,Supermarket Type1,3823.531719243728
FDM62,14.524852254839825,low fat,0.07386475860764657,Baking Goods,247.0048228319032,OUT027,1997,nan,Tier 3,Supermarket Type1,3516.0532756271077
FDG19,9.234160430805717,Low Fat,0.06793319524956995,Soft Drinks,141.2395872105111,OUT046,2004,nan,Tier 3,Supermarket Type1,1645.0305403430607
FDM26,15.591503116701897,Regular,0.15481305959714184,Frozen Foods,258.8619032532513,OUT015,1999,High,Tier 3,Grocery Store,1370.676299775698
FDZ94,18.03903565664863,Low Fat,0.0,Snack Foods,184.94049607991593,OUT029,1999,nan,Tier 1,Supermarket Type1,3036.288843072149
FDZ55,17.448403890314452,Low Fat,0.20141068528544465,Baking Goods,45.83723364973456,OUT041,1997,Small,Tier 2,Supermarket Type1,483.9174297181545
FDB63,17.173621294892506,Low Fat,0.03623702510409099,Meat,57.075185789004294,OUT038,1987,nan,Tier 1,Supermarket Type1,645.5835053486878
FDK74,8.003558491076033,reg,0.14202359715962956,Dairy,240.70549409001669,OUT013,1997,Small,Tier 3,Supermarket Type1,3617.0040389508363
FDS62,6.414159151752299,low fat,0.2082319300244609,Household,174.91200649441453,OUT016,2004,Medium,Tier 1,Supermarket Type3,3571.002131227974
FDD35,16.183181255798168,Low Fat,0.08176185439522443,Frozen Foods,223.93223413119077,OUT029,1997,High,Tier 2,Supermarket Type2,3072.744003888848
